年份,轮次,处理,Block,重复,干重(g)
2015,第四轮牧后,重牧（12天）,G20,2,
2015,第四轮牧后,重牧（12天）,G20,2,
2015,第四轮牧后,重牧（12天）,G20,3,125.42
2015,第四轮牧后,重牧（12天）,G20,3,1.48
2015,第四轮牧后,重牧（12天）,G20,3,0.32
2015,第四轮牧后,重牧（12天）,G20,3,7.55
2015,第四轮牧后,重牧（12天）,G20,3,0.12
2015,第四轮牧后,重牧（12天）,G20,4,56.94
2015,第四轮牧后,重牧（12天）,G20,4,10.66
2015,第四轮牧后,重牧（12天）,G20,4,0.57
2015,第四轮牧后,重牧（12天）,G20,4,6.82
2015,第四轮牧后,重牧（12天）,G20,4,7.03
2015,第四轮牧后,重牧（12天）,G20,5,58.68
2015,第四轮牧后,重牧（12天）,G20,5,8.15
2015,第四轮牧后,重牧（12天）,G20,5,5.01
2015,第四轮牧后,重牧（12天）,G20,5,
2015,第四轮牧后,重牧（12天）,G20,5,1.08
2015,第四轮牧后,无牧（0天）,G17,1,71.07
2015,第四轮牧后,无牧（0天）,G17,1,58.17
2015,第四轮牧后,无牧（0天）,G17,1,3.56
2015,第四轮牧后,无牧（0天）,G17,1,11.62
2015,第四轮牧后,无牧（0天）,G17,1,0.38
2015,第四轮牧后,无牧（0天）,G17,1,1.13
2015,第四轮牧后,无牧（0天）,G17,2,140.76
2015,第四轮牧后,无牧（0天）,G17,2,6.1
2015,第四轮牧后,无牧（0天）,G17,2,8.6
2015,第四轮牧后,无牧（0天）,G17,2,19.86
2015,第四轮牧后,无牧（0天）,G17,2,11.99
2015,第四轮牧后,无牧（0天）,G17,2,0.38
2015,第四轮牧后,无牧（0天）,G17,3,105.61
2015,第四轮牧后,无牧（0天）,G17,3,71.52
2015,第四轮牧后,无牧（0天）,G17,3,6.22
2015,第四轮牧后,无牧（0天）,G17,3,36.54
2015,第四轮牧后,无牧（0天）,G17,3,0.45
2015,第四轮牧后,无牧（0天）,G17,4,172.46
2015,第四轮牧后,无牧（0天）,G17,4,46.91
2015,第四轮牧后,无牧（0天）,G17,4,2.19
2015,第四轮牧后,无牧（0天）,G17,4,0.63
2015,第四轮牧后,无牧（0天）,G17,4,
2015,第四轮牧后,无牧（0天）,G17,4,7.61
2015,第四轮牧后,无牧（0天）,G17,5,246.48
2015,第四轮牧后,无牧（0天）,G17,5,9.61
2015,第四轮牧后,无牧（0天）,G17,5,4.21
2015,第四轮牧后,无牧（0天）,G17,5,1.49
2015,第四轮牧后,无牧（0天）,G19,1,91.73
2015,第四轮牧后,无牧（0天）,G19,1,101.13
2015,第四轮牧后,无牧（0天）,G19,1,3.68
2015,第四轮牧后,无牧（0天）,G19,1,7.52
2015,第四轮牧后,无牧（0天）,G19,1,0.82
2015,第四轮牧后,无牧（0天）,G19,1,15.78
2015,第四轮牧后,无牧（0天）,G19,1,
2015,第四轮牧后,无牧（0天）,G19,2,131.88
2015,第四轮牧后,无牧（0天）,G19,2,114.04
2015,第四轮牧后,无牧（0天）,G19,2,2.75
2015,第四轮牧后,无牧（0天）,G19,2,0.59
2015,第四轮牧后,无牧（0天）,G19,2,
2015,第四轮牧后,无牧（0天）,G19,3,102.63
2015,第四轮牧后,无牧（0天）,G19,3,55.39
2015,第四轮牧后,无牧（0天）,G19,3,3.34
2015,第四轮牧后,无牧（0天）,G19,3,7.71
2015,第四轮牧后,无牧（0天）,G19,3,
2015,第四轮牧后,无牧（0天）,G19,3,0.66
2015,第四轮牧后,无牧（0天）,G19,4,113.45
2015,第四轮牧后,无牧（0天）,G19,4,65.35
2015,第四轮牧后,无牧（0天）,G19,4,10.53
2015,第四轮牧后,无牧（0天）,G19,4,23.56
2015,第四轮牧后,无牧（0天）,G19,4,4.17
2015,第四轮牧后,无牧（0天）,G19,5,110.26
2015,第四轮牧后,无牧（0天）,G19,5,47.39
2015,第四轮牧后,无牧（0天）,G19,5,0.82
2015,第四轮牧后,无牧（0天）,G19,5,73.85
2015,第四轮牧后,无牧（0天）,G19,5,44.82
2015,第四轮牧后,无牧（0天）,G21,1,96.7
2015,第四轮牧后,无牧（0天）,G21,1,16.4
2015,第四轮牧后,无牧（0天）,G21,1,10.32
2015,第四轮牧后,无牧（0天）,G21,1,1.66
2015,第四轮牧后,无牧（0天）,G21,1,50.13
2015,第四轮牧后,无牧（0天）,G21,1,
2015,第四轮牧后,无牧（0天）,G21,2,140.65
2015,第四轮牧后,无牧（0天）,G21,2,84.45
2015,第四轮牧后,无牧（0天）,G21,2,7.49
2015,第四轮牧后,无牧（0天）,G21,2,0.74
2015,第四轮牧后,无牧（0天）,G21,2,0.79
2015,第四轮牧后,无牧（0天）,G21,3,91.95
2015,第四轮牧后,无牧（0天）,G21,3,40.93
2015,第四轮牧后,无牧（0天）,G21,3,4.69
2015,第四轮牧后,无牧（0天）,G21,3,36.75
2015,第四轮牧后,无牧（0天）,G21,3,11.68
2015,第四轮牧后,无牧（0天）,G21,3,5.01
2015,第四轮牧后,无牧（0天）,G21,4,90.36
2015,第四轮牧后,无牧（0天）,G21,4,34.45
2015,第四轮牧后,无牧（0天）,G21,4,43.16
2015,第四轮牧后,无牧（0天）,G21,4,7.46
2015,第四轮牧后,无牧（0天）,G21,4,9.17
2015,第四轮牧后,无牧（0天）,G21,5,118.99
2015,第四轮牧后,无牧（0天）,G21,5,7.76
2015,第四轮牧后,无牧（0天）,G21,5,8.6
2015,第四轮牧后,无牧（0天）,G21,5,4.02
2015,第四轮牧后,无牧（0天）,G21,5,10.45
2015,第四轮牧后,无牧（0天）,G21,5,0.63
2015,第四轮牧后,无牧（0天）,G21,5,0.51
2014,第一轮牧后,轻牧（3天）,G6,1,61.71
2014,第一轮牧后,轻牧（3天）,G6,1,3.05
2014,第一轮牧后,轻牧（3天）,G6,1,0.78
2014,第一轮牧后,轻牧（3天）,G6,1,0.42
2014,第一轮牧后,轻牧（3天）,G6,1,0.85
2014,第一轮牧后,轻牧（3天）,G6,2,70.35
2014,第一轮牧后,轻牧（3天）,G6,2,5.05
2014,第一轮牧后,轻牧（3天）,G6,2,6.58
2014,第一轮牧后,轻牧（3天）,G6,2,0.16
2014,第一轮牧后,轻牧（3天）,G6,2,1.92
2014,第一轮牧后,轻牧（3天）,G6,3,65.77
2014,第一轮牧后,轻牧（3天）,G6,3,5.31
2014,第一轮牧后,轻牧（3天）,G6,3,1.11
2014,第一轮牧后,轻牧（3天）,G6,3,2.01
2014,第一轮牧后,轻牧（3天）,G6,3,1.3
2014,第一轮牧后,轻牧（3天）,G6,3,0.31
2014,第一轮牧后,轻牧（3天）,G6,4,79.86
2014,第一轮牧后,轻牧（3天）,G6,4,5.66
2014,第一轮牧后,轻牧（3天）,G6,4,0.25
2014,第一轮牧后,轻牧（3天）,G6,4,0.55
2014,第一轮牧后,轻牧（3天）,G6,4,0.88
2014,第一轮牧后,轻牧（3天）,G6,4,0.2
2014,第一轮牧后,轻牧（3天）,G6,5,78.11
2014,第一轮牧后,轻牧（3天）,G6,5,3.85
2014,第一轮牧后,轻牧（3天）,G6,5,2.53
2014,第一轮牧后,轻牧（3天）,G6,5,0.16
2014,第一轮牧后,轻牧（3天）,G12,1,54.83
2014,第一轮牧后,轻牧（3天）,G12,1,25.36
2014,第一轮牧后,轻牧（3天）,G12,1,0.22
2014,第一轮牧后,轻牧（3天）,G12,1,0.97
2014,第一轮牧后,轻牧（3天）,G12,1,0.21
2014,第一轮牧后,轻牧（3天）,G12,1,0.22
2014,第一轮牧后,轻牧（3天）,G12,2,70.81
2014,第一轮牧后,轻牧（3天）,G12,2,13.47
2014,第一轮牧后,轻牧（3天）,G12,2,3.9
2014,第一轮牧后,轻牧（3天）,G12,2,0.22
2014,第一轮牧后,轻牧（3天）,G12,2,0.14
2014,第一轮牧后,轻牧（3天）,G12,2,0.07
2014,第一轮牧后,轻牧（3天）,G12,3,44.68
2014,第一轮牧后,轻牧（3天）,G12,3,19.62
2014,第一轮牧后,轻牧（3天）,G12,3,2.07
2014,第一轮牧后,轻牧（3天）,G12,3,0.14
2014,第一轮牧后,轻牧（3天）,G12,3,0.06
2014,第一轮牧后,轻牧（3天）,G12,4,76.24
2014,第一轮牧后,轻牧（3天）,G12,4,10.98
2014,第一轮牧后,轻牧（3天）,G12,4,1.17
2014,第一轮牧后,轻牧（3天）,G12,4,0.04
2014,第一轮牧后,轻牧（3天）,G12,5,71.61
2014,第一轮牧后,轻牧（3天）,G12,5,15.55
2014,第一轮牧后,轻牧（3天）,G12,5,
2014,第一轮牧后,轻牧（3天）,G12,5,
2014,第一轮牧后,轻牧（3天）,G12,5,0.48
2014,第一轮牧后,轻牧（3天）,G18,1,33.74
2014,第一轮牧后,轻牧（3天）,G18,1,44.16
2014,第一轮牧后,轻牧（3天）,G18,1,2.21
2014,第一轮牧后,轻牧（3天）,G18,1,1.02
2014,第一轮牧后,轻牧（3天）,G18,1,0.28
2014,第一轮牧后,轻牧（3天）,G18,2,51.65
2014,第一轮牧后,轻牧（3天）,G18,2,37.35
2014,第一轮牧后,轻牧（3天）,G18,2,8.97
2014,第一轮牧后,轻牧（3天）,G18,2,1.63
2014,第一轮牧后,轻牧（3天）,G18,2,0.49
2014,第一轮牧后,轻牧（3天）,G18,2,0.55
2014,第一轮牧后,轻牧（3天）,G18,2,0.12
2014,第一轮牧后,轻牧（3天）,G18,3,49.25
2014,第一轮牧后,轻牧（3天）,G18,3,17.83
2014,第一轮牧后,轻牧（3天）,G18,3,0.56
2014,第一轮牧后,轻牧（3天）,G18,3,6.07
2014,第一轮牧后,轻牧（3天）,G18,3,0.29
2014,第一轮牧后,轻牧（3天）,G18,4,62.47
2014,第一轮牧后,轻牧（3天）,G18,4,13.72
2014,第一轮牧后,轻牧（3天）,G18,4,1.59
2014,第一轮牧后,轻牧（3天）,G18,4,2.32
2014,第一轮牧后,轻牧（3天）,G18,5,46.01
2014,第一轮牧后,轻牧（3天）,G18,5,20.6
2014,第一轮牧后,轻牧（3天）,G18,5,6.22
2014,第一轮牧后,轻牧（3天）,G18,5,9.8
2014,第一轮牧后,轻牧（3天）,G18,5,0.67
2014,第一轮牧后,中牧（6天）,G8,1,62.05
2014,第一轮牧后,中牧（6天）,G8,1,7.77
2014,第一轮牧后,中牧（6天）,G8,1,2.53
2014,第一轮牧后,中牧（6天）,G8,1,0.25
2014,第一轮牧后,中牧（6天）,G8,1,0.04
2014,第一轮牧后,中牧（6天）,G8,1,3.59
2014,第一轮牧后,中牧（6天）,G8,1,0.29
2014,第一轮牧后,中牧（6天）,G8,2,77.68
2014,第一轮牧后,中牧（6天）,G8,2,1.85
2014,第一轮牧后,中牧（6天）,G8,2,1.71
2014,第一轮牧后,中牧（6天）,G8,2,1.51
2014,第一轮牧后,中牧（6天）,G8,2,0.12
2014,第一轮牧后,中牧（6天）,G8,2,0.81
2014,第一轮牧后,中牧（6天）,G8,3,71.48
2014,第一轮牧后,中牧（6天）,G8,3,1.55
2014,第一轮牧后,中牧（6天）,G8,3,2.66
2014,第一轮牧后,中牧（6天）,G8,3,0.92
2014,第一轮牧后,中牧（6天）,G8,3,1.45
2014,第一轮牧后,中牧（6天）,G8,3,1.12
2014,第一轮牧后,中牧（6天）,G8,4,78.3
2014,第一轮牧后,中牧（6天）,G8,4,1.95
2014,第一轮牧后,中牧（6天）,G8,4,1.92
2014,第一轮牧后,中牧（6天）,G8,4,0.23
2014,第一轮牧后,中牧（6天）,G8,5,81.28
2014,第一轮牧后,中牧（6天）,G8,5,1.48
2014,第一轮牧后,中牧（6天）,G8,5,1.18
2014,第一轮牧后,中牧（6天）,G8,5,1.6
2014,第一轮牧后,中牧（6天）,G8,5,0.72
2014,第一轮牧后,中牧（6天）,G11,1,89.89
2014,第一轮牧后,中牧（6天）,G11,1,14.87
2014,第一轮牧后,中牧（6天）,G11,1,1.18
2014,第一轮牧后,中牧（6天）,G11,1,1.75
2014,第一轮牧后,中牧（6天）,G11,1,1.25
2014,第一轮牧后,中牧（6天）,G11,1,0.34
2014,第一轮牧后,中牧（6天）,G11,2,86.35
2014,第一轮牧后,中牧（6天）,G11,2,38
2014,第一轮牧后,中牧（6天）,G11,2,0.89
2014,第一轮牧后,中牧（6天）,G11,2,0.78
2014,第一轮牧后,中牧（6天）,G11,2,0.18
2014,第一轮牧后,中牧（6天）,G11,3,126.55
2014,第一轮牧后,中牧（6天）,G11,3,15.2
2014,第一轮牧后,中牧（6天）,G11,3,0.46
2014,第一轮牧后,中牧（6天）,G11,3,1.25
2014,第一轮牧后,中牧（6天）,G11,3,0.12
2014,第一轮牧后,中牧（6天）,G11,4,71.41
2014,第一轮牧后,中牧（6天）,G11,4,55.88
2014,第一轮牧后,中牧（6天）,G11,4,0.33
2014,第一轮牧后,中牧（6天）,G11,4,1.95
2014,第一轮牧后,中牧（6天）,G11,4,1.34
2014,第一轮牧后,中牧（6天）,G11,5,64.25
2014,第一轮牧后,中牧（6天）,G11,5,32.87
2014,第一轮牧后,中牧（6天）,G11,5,0.76
2014,第一轮牧后,中牧（6天）,G11,5,0.64
2014,第一轮牧后,中牧（6天）,G11,5,0.78
2014,第一轮牧后,中牧（6天）,G16,1,113.93
2014,第一轮牧后,中牧（6天）,G16,1,0.7
2014,第一轮牧后,中牧（6天）,G16,1,0.43
2014,第一轮牧后,中牧（6天）,G16,1,0.44
2014,第一轮牧后,中牧（6天）,G16,1,0.41
2014,第一轮牧后,中牧（6天）,G16,1,0.13
2014,第一轮牧后,中牧（6天）,G16,2,85.88
2014,第一轮牧后,中牧（6天）,G16,2,13.36
2014,第一轮牧后,中牧（6天）,G16,2,0.85
2014,第一轮牧后,中牧（6天）,G16,2,1.01
2014,第一轮牧后,中牧（6天）,G16,2,1.22
2014,第一轮牧后,中牧（6天）,G16,3,79.96
2014,第一轮牧后,中牧（6天）,G16,3,8.76
2014,第一轮牧后,中牧（6天）,G16,3,10.02
2014,第一轮牧后,中牧（6天）,G16,3,0.36
2014,第一轮牧后,中牧（6天）,G16,3,0.63
2014,第一轮牧后,中牧（6天）,G16,3,13.13
2014,第一轮牧后,中牧（6天）,G16,4,82.95
2014,第一轮牧后,中牧（6天）,G16,4,8.05
2014,第一轮牧后,中牧（6天）,G16,4,6.53
2014,第一轮牧后,中牧（6天）,G16,4,1.12
2014,第一轮牧后,中牧（6天）,G16,4,0.24
2014,第一轮牧后,中牧（6天）,G16,4,7.21
2014,第一轮牧后,中牧（6天）,G16,5,66.79
2014,第一轮牧后,中牧（6天）,G16,5,13.52
2014,第一轮牧后,中牧（6天）,G16,5,8.01
2014,第一轮牧后,中牧（6天）,G16,5,0.29
2014,第一轮牧后,中牧（6天）,G16,5,0.12
2014,第一轮牧后,中牧（6天）,G16,5,0.34
2014,第一轮牧后,中牧（6天）,G16,5,1.54
2014,第一轮牧后,重牧（12天）,G9,1,152.72
2014,第一轮牧后,重牧（12天）,G9,1,0.81
2014,第一轮牧后,重牧（12天）,G9,1,1
2014,第一轮牧后,重牧（12天）,G9,1,1.91
2014,第一轮牧后,重牧（12天）,G9,1,0.4
2014,第一轮牧后,重牧（12天）,G9,2,111.06
2014,第一轮牧后,重牧（12天）,G9,2,14.81
2014,第一轮牧后,重牧（12天）,G9,2,0.88
2014,第一轮牧后,重牧（12天）,G9,2,0.23
2014,第一轮牧后,重牧（12天）,G9,3,69.5
2014,第一轮牧后,重牧（12天）,G9,3,33.43
2014,第一轮牧后,重牧（12天）,G9,3,1.8
2014,第一轮牧后,重牧（12天）,G9,3,1.3
2014,第一轮牧后,重牧（12天）,G9,3,1.34
2014,第一轮牧后,重牧（12天）,G9,3,0.16
2014,第一轮牧后,重牧（12天）,G9,4,82.8
2014,第一轮牧后,重牧（12天）,G9,4,7.78
2014,第一轮牧后,重牧（12天）,G9,4,1.19
2014,第一轮牧后,重牧（12天）,G9,4,11.59
2014,第一轮牧后,重牧（12天）,G9,4,7.04
2014,第一轮牧后,重牧（12天）,G9,4,0.47
2014,第一轮牧后,重牧（12天）,G9,4,0.36
2014,第一轮牧后,重牧（12天）,G9,5,74.66
2014,第一轮牧后,重牧（12天）,G9,5,53.02
2014,第一轮牧后,重牧（12天）,G9,5,0.65
2014,第一轮牧后,重牧（12天）,G9,5,3.51
2014,第一轮牧后,重牧（12天）,G9,5,0.3
2014,第一轮牧后,重牧（12天）,G9,5,0.74
2014,第一轮牧后,重牧（12天）,G9,5,0.2
2014,第一轮牧后,重牧（12天）,G13,1,73.04
2014,第一轮牧后,重牧（12天）,G13,1,27.52
2014,第一轮牧后,重牧（12天）,G13,1,0.14
2014,第一轮牧后,重牧（12天）,G13,1,1.27
2014,第一轮牧后,重牧（12天）,G13,1,0.9
2014,第一轮牧后,重牧（12天）,G13,1,1.23
2014,第一轮牧后,重牧（12天）,G13,2,86.88
2014,第一轮牧后,重牧（12天）,G13,2,28.91
2014,第一轮牧后,重牧（12天）,G13,2,0.79
2014,第一轮牧后,重牧（12天）,G13,2,12.31
2014,第一轮牧后,重牧（12天）,G13,2,0.37
2014,第一轮牧后,重牧（12天）,G13,3,106.77
2014,第一轮牧后,重牧（12天）,G13,3,21.8
2014,第一轮牧后,重牧（12天）,G13,3,0.09
2014,第一轮牧后,重牧（12天）,G13,3,4.51
2014,第一轮牧后,重牧（12天）,G13,3,0.15
2014,第一轮牧后,重牧（12天）,G13,4,19.25
2014,第一轮牧后,重牧（12天）,G13,4,9.58
2014,第一轮牧后,重牧（12天）,G13,4,0.28
2014,第一轮牧后,重牧（12天）,G13,4,2.92
2014,第一轮牧后,重牧（12天）,G13,4,1.83
2014,第一轮牧后,重牧（12天）,G13,5,72.05
2014,第一轮牧后,重牧（12天）,G13,5,5.58
2014,第一轮牧后,重牧（12天）,G13,5,0.77
2014,第一轮牧后,重牧（12天）,G13,5,2.35
2014,第一轮牧后,重牧（12天）,G13,5,8.14
2014,第一轮牧后,重牧（12天）,G13,5,0.68
2014,第一轮牧后,重牧（12天）,G20,1,90.94
2014,第一轮牧后,重牧（12天）,G20,1,10.47
2014,第一轮牧后,重牧（12天）,G20,1,10.56
2014,第一轮牧后,重牧（12天）,G20,1,1.58
2014,第一轮牧后,重牧（12天）,G20,1,0.11
2014,第一轮牧后,重牧（12天）,G20,2,155.08
2014,第一轮牧后,重牧（12天）,G20,2,2.79
2014,第一轮牧后,重牧（12天）,G20,2,0.92
2014,第一轮牧后,重牧（12天）,G20,2,0.69
2014,第一轮牧后,重牧（12天）,G20,2,0.68
2014,第一轮牧后,重牧（12天）,G20,2,0.08
2014,第一轮牧后,重牧（12天）,G20,3,51.33
2014,第一轮牧后,重牧（12天）,G20,3,6.09
2014,第一轮牧后,重牧（12天）,G20,3,6.67
2014,第一轮牧后,重牧（12天）,G20,3,1.53
2014,第一轮牧后,重牧（12天）,G20,3,3.12
2014,第一轮牧后,重牧（12天）,G20,3,
2014,第一轮牧后,重牧（12天）,G20,3,1.02
2014,第一轮牧后,重牧（12天）,G20,4,58.92
2014,第一轮牧后,重牧（12天）,G20,4,21.54
2014,第一轮牧后,重牧（12天）,G20,4,6.32
2014,第一轮牧后,重牧（12天）,G20,4,3.24
2014,第一轮牧后,重牧（12天）,G20,4,1.78
2014,第一轮牧后,重牧（12天）,G20,4,8.71
2014,第一轮牧后,重牧（12天）,G20,5,60.79
2014,第一轮牧后,重牧（12天）,G20,5,9.49
2014,第一轮牧后,重牧（12天）,G20,5,5.35
2014,第一轮牧后,重牧（12天）,G20,5,7.14
2014,第一轮牧后,重牧（12天）,G20,5,0.3
2014,第一轮牧后,重牧（12天）,G20,5,2.96
2014,第一轮牧后,无牧（0天）,G17,1,58
2014,第一轮牧后,无牧（0天）,G17,1,6.51
2014,第一轮牧后,无牧（0天）,G17,1,2.61
2014,第一轮牧后,无牧（0天）,G17,1,4.57
2014,第一轮牧后,无牧（0天）,G17,1,1.21
2014,第一轮牧后,无牧（0天）,G17,1,0.39
2014,第一轮牧后,无牧（0天）,G17,2,78.51
2014,第一轮牧后,无牧（0天）,G17,2,1.22
2014,第一轮牧后,无牧（0天）,G17,2,2.22
2014,第一轮牧后,无牧（0天）,G17,2,0.96
2014,第一轮牧后,无牧（0天）,G17,2,0.64
2014,第一轮牧后,无牧（0天）,G17,3,79.23
2014,第一轮牧后,无牧（0天）,G17,3,13.46
2014,第一轮牧后,无牧（0天）,G17,3,3.64
2014,第一轮牧后,无牧（0天）,G17,3,2.23
2014,第一轮牧后,无牧（0天）,G17,3,1.09
2014,第一轮牧后,无牧（0天）,G17,4,57.48
2014,第一轮牧后,无牧（0天）,G17,4,14.16
2014,第一轮牧后,无牧（0天）,G17,4,3.62
2014,第一轮牧后,无牧（0天）,G17,4,5.36
2014,第一轮牧后,无牧（0天）,G17,4,0.29
2014,第一轮牧后,无牧（0天）,G17,4,0.23
2014,第一轮牧后,无牧（0天）,G19,1,47.06
2014,第一轮牧后,无牧（0天）,G19,1,23.64
2014,第一轮牧后,无牧（0天）,G19,1,1.98
2014,第一轮牧后,无牧（0天）,G19,1,4.93
2014,第一轮牧后,无牧（0天）,G19,1,0.41
2014,第一轮牧后,无牧（0天）,G19,1,0.33
2014,第一轮牧后,无牧（0天）,G19,1,0.77
2014,第一轮牧后,无牧（0天）,G19,2,61.69
2014,第一轮牧后,无牧（0天）,G19,2,18.31
2014,第一轮牧后,无牧（0天）,G19,2,5.41
2014,第一轮牧后,无牧（0天）,G19,2,0.27
2014,第一轮牧后,无牧（0天）,G19,2,1.89
2014,第一轮牧后,无牧（0天）,G19,2,2.54
2014,第一轮牧后,无牧（0天）,G19,3,47.371
2014,第一轮牧后,无牧（0天）,G19,3,1.19
2014,第一轮牧后,无牧（0天）,G19,3,1.04
2014,第一轮牧后,无牧（0天）,G19,3,2.06
2014,第一轮牧后,无牧（0天）,G19,3,2.48
2014,第一轮牧后,无牧（0天）,G21,1,74.9
2014,第一轮牧后,无牧（0天）,G21,1,4.47
2014,第一轮牧后,无牧（0天）,G21,1,2.72
2014,第一轮牧后,无牧（0天）,G21,1,2.42
2014,第一轮牧后,无牧（0天）,G21,1,2.17
2014,第一轮牧后,无牧（0天）,G21,2,53.5
2014,第一轮牧后,无牧（0天）,G21,2,3.94
2014,第一轮牧后,无牧（0天）,G21,2,2.14
2014,第一轮牧后,无牧（0天）,G21,2,0.33
2014,第一轮牧后,无牧（0天）,G21,2,1.35
2014,第一轮牧后,无牧（0天）,G21,2,0.63
2014,第一轮牧后,无牧（0天）,G21,2,0.77
2014,第一轮牧后,无牧（0天）,G21,3,63
2014,第一轮牧后,无牧（0天）,G21,3,6.11
2014,第一轮牧后,无牧（0天）,G21,3,2.01
2014,第一轮牧后,无牧（0天）,G21,3,0.66
2014,第一轮牧后,无牧（0天）,G21,3,5.54
2014,第一轮牧后,无牧（0天）,G21,4,55.12
2014,第一轮牧后,无牧（0天）,G21,4,1.55
2014,第一轮牧后,无牧（0天）,G21,4,1.16
2014,第一轮牧后,无牧（0天）,G21,4,1.14
2014,第一轮牧后,无牧（0天）,G21,4,3.14
2014,第一轮牧后,无牧（0天）,G21,4,3.49
2014,第二轮牧后,轻牧（3天）,G6,1,113.14
2014,第二轮牧后,轻牧（3天）,G6,1,19.13
2014,第二轮牧后,轻牧（3天）,G6,1,0.63
2014,第二轮牧后,轻牧（3天）,G6,1,0.34
